StatCollector Log Time: 2016-10-25--22-39-36



SIDnet-SWANS Simulation Log File

GroupBy parameters:

<repeatIndex>		2
<experimentsTargetDirectory>		.
<runId>		1
<experimentId>		1
<experimentTag>		DM
<statsLoggingInterval[s]>		60000000000 


 <header> 	Time	DATA_PacketSentContor	DATA_PacketReceivedContor	DATA_PacketReceivedPercentage	DATA_PacketDeliveryLatency_MAX	SEND_PACKET_Contor	RECEIVE_PACKET_Contor	SINK_RECEIVED_TARGET_Contor	SINK_RECEIVED_DATAVALUES_Contor	MESSAGE_HOPS_Contor	A_EnergyLeftPercentage_AVG	 
 <row> 1.6	0	0	0	0	6527.0	6511.0	4.0	0.0	266951.0	99.74	 
 <row> 1.6	0	0	0	0	6713.0	6698.0	4.0	0.0	274618.0	99.73	 
 <row> 1.6	0	0	0	0	6911.0	6896.0	4.0	0.0	282736.0	99.73	 
 <row> 1.6	0	0	0	0	7102.0	7085.0	4.0	0.0	290485.0	99.73	 
 <row> 1.6	0	0	0	0	7292.0	7275.0	4.0	0.0	298275.0	99.72	 
 <row> 1.6	0	0	0	0	7497.0	7473.0	4.0	0.0	306393.0	99.72	 
 <row> 1.7	0	0	0	0	7681.0	7660.0	4.0	0.0	314060.0	99.71	 
 <row> 1.7	0	0	0	0	7902.0	7881.0	5.0	0.0	323121.0	99.71	 
 <row> 1.7	0	0	0	0	8103.0	8080.0	5.0	0.0	331280.0	99.7	 
 <row> 1.7	0	0	0	0	8285.0	8258.0	5.0	0.0	338578.0	99.7	 
 <row> 1.7	0	0	0	0	8491.0	8464.0	5.0	0.0	347024.0	99.69	 
 <row> 1.8	0	0	0	0	8668.0	8640.0	5.0	0.0	354240.0	99.69	 
 <row> 1.8	0	0	0	0	8862.0	8831.0	5.0	0.0	362071.0	99.68	 
 <row> 1.8	0	0	0	0	9058.0	9029.0	5.0	0.0	370189.0	99.68	 
 <row> 1.8	0	0	0	0	9253.0	9215.0	5.0	0.0	377815.0	99.67	 
 <row> 1.8	0	0	0	0	9466.0	9434.0	6.0	0.0	386794.0	99.67	 
 <row> 1.8	0	0	0	0	9658.0	9624.0	6.0	0.0	394584.0	99.66	 
 <row> 1.8	0	0	0	0	9864.0	9829.0	6.0	0.0	402989.0	99.66	 
 <row> 1.9	0	0	0	0	10052.0	10014.0	6.0	0.0	410574.0	99.65	 
 <row> 1.9	0	0	0	0	10243.0	10205.0	6.0	0.0	418405.0	99.65	 
 <row> 1.9	0	0	0	0	10442.0	10403.0	6.0	0.0	426523.0	99.64	 
 <row> 1.9	0	0	0	0	10638.0	10599.0	6.0	0.0	434559.0	99.64	 
 <row> 1.9	0	0	0	0	10834.0	10788.0	6.0	0.0	442308.0	99.64	 
 <row> 2.0	0	0	0	0	11041.0	10996.0	6.0	0.0	450836.0	99.63	 
 <row> 2.0	0	0	0	0	11245.0	11198.0	6.0	0.0	459118.0	99.63	 
 <row> 2.0	0	0	0	0	11436.0	11387.0	6.0	0.0	466867.0	99.62	 
 <row> 2.0	0	0	0	0	11630.0	11581.0	6.0	0.0	474821.0	99.62	 
 <row> 2.0	0	0	0	0	11836.0	11782.0	6.0	0.0	483062.0	99.61	 
 <row> 2.0	0	0	0	0	12024.0	11971.0	6.0	0.0	490811.0	99.61	 
 <row> 2.0	0	0	0	0	12217.0	12159.0	6.0	0.0	498519.0	99.6	 
 <row> 2.1	0	0	0	0	12413.0	12351.0	6.0	0.0	506391.0	99.6	 
 <row> 2.1	0	0	0	0	12640.0	12579.0	6.0	0.0	515739.0	99.59	 
 <row> 2.1	0	0	0	0	12835.0	12771.0	6.0	0.0	523611.0	99.59	 
 <row> 2.1	0	0	0	0	13021.0	12955.0	6.0	0.0	531155.0	99.58	 
 <row> 2.1	0	0	0	0	13220.0	13155.0	6.0	0.0	539355.0	99.58	 
 <row> 2.2	0	0	0	0	13414.0	13344.0	6.0	0.0	547104.0	99.57	 
 <row> 2.2	0	0	0	0	13627.0	13553.0	6.0	0.0	555673.0	99.57	 
 <row> 2.2	0	0	0	0	13810.0	13734.0	6.0	0.0	563094.0	99.56	 
 <row> 2.2	0	0	0	0	13999.0	13920.0	6.0	0.0	570720.0	99.56	 
 <row> 2.2	0	0	0	0	14234.0	14151.0	6.0	0.0	580191.0	99.55	 
 <row> 2.2	0	0	0	0	14412.0	14324.0	6.0	0.0	587284.0	99.55	 
 <row> 2.2	0	0	0	0	14602.0	14516.0	6.0	0.0	595156.0	99.55	 
 <row> 2.3	0	0	0	0	14803.0	14715.0	6.0	0.0	603315.0	99.54	 
 <row> 2.3	0	0	0	0	14988.0	14897.0	6.0	0.0	610777.0	99.54	 
 <row> 2.3	0	0	0	0	15182.0	15088.0	6.0	0.0	618608.0	99.53	 
 <row> 2.3	0	0	0	0	15383.0	15286.0	6.0	0.0	626726.0	99.53	 
 <row> 2.3	0	0	0	0	15577.0	15481.0	6.0	0.0	634721.0	99.52	 
 <row> 2.4	0	0	0	0	15788.0	15686.0	6.0	0.0	643126.0	99.52	 
 <row> 2.4	0	0	0	0	15989.0	15883.0	6.0	0.0	651203.0	99.51	 
 <row> 2.4	0	0	0	0	16177.0	16072.0	6.0	0.0	658952.0	99.51	 
 <row> 2.4	0	0	0	0	16377.0	16267.0	6.0	0.0	666947.0	99.5	 
 <row> 2.4	0	0	0	0	16577.0	16465.0	6.0	0.0	675065.0	99.5	 
 <row> 2.4	0	0	0	0	16766.0	16656.0	6.0	0.0	682896.0	99.49	 
 <row> 2.4	0	0	0	0	16955.0	16842.0	6.0	0.0	690522.0	99.49	 
 <row> 2.5	0	0	0	0	17155.0	17036.0	6.0	0.0	698476.0	99.48	 
 <row> 2.5	0	0	0	0	17366.0	17246.0	6.0	0.0	707086.0	99.48	 
 <row> 2.5	0	0	0	0	17563.0	17439.0	6.0	0.0	714999.0	99.47	 
 <row> 2.5	0	0	0	0	17753.0	17625.0	6.0	0.0	722625.0	99.47	 
 <row> 2.5	0	0	0	0	17942.0	17812.0	6.0	0.0	730292.0	99.47	 
 <row> 2.6	0	0	0	0	18131.0	17998.0	6.0	0.0	737918.0	99.46	 
 <row> 2.6	0	0	0	0	18323.0	18190.0	6.0	0.0	745790.0	99.46	 
 <row> 2.6	0	0	0	0	18524.0	18390.0	6.0	0.0	753990.0	99.45	 
 <row> 2.6	0	0	0	0	18705.0	18570.0	6.0	0.0	761370.0	99.45	 
 <row> 2.6	0	0	0	0	18935.0	18796.0	6.0	0.0	770636.0	99.44	 
 <row> 2.6	0	0	0	0	19126.0	18985.0	6.0	0.0	778385.0	99.44	 
 <row> 2.6	0	0	0	0	19315.0	19172.0	6.0	0.0	786052.0	99.43	 
 <row> 2.7	0	0	0	0	19515.0	19370.0	6.0	0.0	794170.0	99.43	 
 <row> 2.7	0	0	0	0	19712.0	19563.0	6.0	0.0	802083.0	99.42	 
 <row> 2.7	0	0	0	0	19914.0	19764.0	6.0	0.0	810324.0	99.42	 
 <row> 2.7	0	0	0	0	20099.0	19950.0	6.0	0.0	817950.0	99.41	 
 <row> 2.7	0	0	0	0	20300.0	20146.0	6.0	0.0	825986.0	99.41	 
 <row> 2.8	0	0	0	0	20519.0	20361.0	6.0	0.0	834801.0	99.4	 
 <row> 2.8	0	0	0	0	20714.0	20552.0	6.0	0.0	842632.0	99.4	 
 <row> 2.8	0	0	0	0	20899.0	20735.0	6.0	0.0	850135.0	99.39	 
 <row> 2.8	0	0	0	0	21093.0	20926.0	6.0	0.0	857966.0	99.39	 
 <row> 2.8	0	0	0	0	21287.0	21121.0	6.0	0.0	865961.0	99.39	 
 <row> 2.8	0	0	0	0	21482.0	21314.0	6.0	0.0	873874.0	99.38	 
 <row> 2.8	0	0	0	0	21686.0	21513.0	6.0	0.0	882033.0	99.38	 
 <row> 2.9	0	0	0	0	21867.0	21690.0	6.0	0.0	889290.0	99.37	 
 <row> 2.9	0	0	0	0	22092.0	21912.0	6.0	0.0	898392.0	99.37	 
 <row> 2.9	0	0	0	0	22279.0	22098.0	6.0	0.0	906018.0	99.36	 
 <row> 2.9	0	0	0	0	22477.0	22295.0	6.0	0.0	914095.0	99.36	 
 <row> 2.9	0	0	0	0	22669.0	22484.0	6.0	0.0	921844.0	99.35	 
 <row> 3.0	0	0	0	0	22864.0	22680.0	6.0	0.0	929880.0	99.35	 
 <row> 3.0	0	0	0	0	23058.0	22866.0	6.0	0.0	937506.0	99.34	 
 <row> 3.0	0	0	0	0	23244.0	23049.0	6.0	0.0	945009.0	99.34	 
 <row> 3.0	0	0	0	0	23449.0	23248.0	6.0	0.0	953168.0	99.33	 
 <row> 3.0	0	0	0	0	23668.0	23465.0	6.0	0.0	962065.0	99.33	 
 <row> 3.0	0	0	0	0	23847.0	23641.0	6.0	0.0	969281.0	99.32	 
 <row> 3.0	0	0	0	0	24043.0	23835.0	6.0	0.0	977235.0	99.32	 
 <row> 3.1	0	0	0	0	24241.0	24027.0	6.0	0.0	985107.0	99.32	 
 <row> 3.1	0	0	0	0	24427.0	24210.0	6.0	0.0	992610.0	99.31	 
 <row> 3.1	0	0	0	0	24623.0	24408.0	6.0	0.0	1000728.0	99.31	 
 <row> 3.1	0	0	0	0	24814.0	24595.0	6.0	0.0	1008395.0	99.3	 
 <row> 3.1	0	0	0	0	25007.0	24785.0	6.0	0.0	1016185.0	99.3	 
 <row> 3.2	0	0	0	0	25235.0	25002.0	6.0	0.0	1025082.0	99.29	 
 <row> 3.2	0	0	0	0	25426.0	25197.0	6.0	0.0	1033077.0	99.29	 
 <row> 3.2	0	0	0	0	25609.0	25377.0	6.0	0.0	1040457.0	99.28	 
 <row> 3.2	0	0	0	0	25809.0	25573.0	6.0	0.0	1048493.0	99.28	 
 <row> 3.2	0	0	0	0	26000.0	25761.0	6.0	0.0	1056201.0	99.27	 
 <row> 3.2	0	0	0	0	26189.0	25950.0	6.0	0.0	1063950.0	99.27	 
 <row> 3.2	0	0	0	0	26390.0	26147.0	6.0	0.0	1072027.0	99.26	 
 <row> 3.3	0	0	0	0	26586.0	26339.0	6.0	0.0	1079899.0	99.26	 
 <row> 3.3	0	0	0	0	26803.0	26552.0	6.0	0.0	1088632.0	99.25	 
 <row> 3.3	0	0	0	0	26998.0	26744.0	6.0	0.0	1096504.0	99.25	 
 <row> 3.3	0	0	0	0	27193.0	26933.0	6.0	0.0	1104253.0	99.25	 
 <row> 3.3	0	0	0	0	27376.0	27117.0	6.0	0.0	1111797.0	99.24	 
 <row> 3.4	0	0	0	0	27575.0	27317.0	6.0	0.0	1119997.0	99.24	 
