StatCollector Log Time: 2016-10-03--23-24-16



SIDnet-SWANS Simulation Log File

GroupBy parameters:

<repeatIndex>		2
<experimentsTargetDirectory>		.
<runId>		1
<experimentId>		1
<experimentTag>		DM
<statsLoggingInterval[s]>		60000000000 


 <header> 	Time	DATA_PacketSentContor	DATA_PacketReceivedContor	DATA_PacketReceivedPercentage	DATA_PacketDeliveryLatency_MAX	SEND_PACKET_Contor	RECEIVE_PACKET_Contor	SINK_RECEIVEDX_Contor	SINK_RECEIVEDY_Contor	MESSAGE_HOPS_Contor	A_EnergyLeftPercentage_AVG	 
 <row> 0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	 
 <row> 0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.99	 
 <row> 0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.99	 
 <row> 0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.98	 
 <row> 0.1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.97	 
 <row> 0.1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.97	 
 <row> 0.1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.96	 
 <row> 0.1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.96	 
 <row> 0.1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.95	 
 <row> 0.2	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.95	 
 <row> 0.2	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.94	 
 <row> 0.2	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.94	 
 <row> 0.2	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.93	 
 <row> 0.2	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.93	 
 <row> 0.2	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.92	 
 <row> 0.2	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.92	 
 <row> 0.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.92	 
 <row> 0.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.91	 
 <row> 0.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.91	 
 <row> 0.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.9	 
 <row> 0.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.9	 
 <row> 0.4	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.9	 
 <row> 0.4	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.9	 
 <row> 0.4	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.89	 
 <row> 0.4	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.89	 
 <row> 0.4	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.89	 
 <row> 0.4	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.89	 
 <row> 0.4	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.88	 
 <row> 0.5	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.88	 
 <row> 0.5	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.88	 
 <row> 0.5	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.88	 
 <row> 0.5	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.88	 
 <row> 0.5	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.88	 
 <row> 0.6	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.88	 
 <row> 0.6	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.88	 
 <row> 0.6	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.88	 
 <row> 0.6	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.88	 
 <row> 0.6	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.87	 
 <row> 0.6	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.87	 
 <row> 0.6	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.87	 
 <row> 0.7	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.87	 
 <row> 0.7	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.87	 
 <row> 0.7	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.87	 
 <row> 0.7	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.87	 
 <row> 0.7	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.87	 
 <row> 0.8	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.87	 
 <row> 0.8	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.87	 
 <row> 0.8	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.87	 
 <row> 0.8	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.87	 
 <row> 0.8	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.87	 
 <row> 0.8	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.87	 
 <row> 0.8	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.87	 
 <row> 0.9	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.86	 
 <row> 0.9	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.86	 
 <row> 0.9	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.86	 
 <row> 0.9	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.86	 
 <row> 0.9	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.86	 
 <row> 1.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.86	 
 <row> 1.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.86	 
 <row> 1.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.86	 
 <row> 1.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	99.86	 
 <row> 1.0	0	0	0	0	8.0	0.0	0.0	0.0	0.0	99.86	 
 <row> 1.0	0	0	0	0	496.0	498.0	0.0	498.0	20418.0	99.83	 
 <row> 1.0	0	0	0	0	750.0	760.0	0.0	760.0	31160.0	99.81	 
 <row> 1.1	0	0	0	0	1072.0	1085.0	0.0	1085.0	44485.0	99.79	 
 <row> 1.1	0	0	0	0	1436.0	1457.0	0.0	1457.0	59737.0	99.77	 
 <row> 1.1	0	0	0	0	1765.0	1789.0	0.0	1789.0	73349.0	99.74	 
 <row> 1.1	0	0	0	0	2085.0	2114.0	0.0	2114.0	86674.0	99.72	 
 <row> 1.1	0	0	0	0	2428.0	2458.0	0.0	2458.0	100778.0	99.7	 
 <row> 1.2	0	0	0	0	2756.0	2798.0	0.0	2798.0	114718.0	99.68	 
 <row> 1.2	0	0	0	0	3089.0	3142.0	0.0	3142.0	128822.0	99.66	 
 <row> 1.2	0	0	0	0	3425.0	3477.0	0.0	3477.0	142557.0	99.63	 
 <row> 1.2	0	0	0	0	3761.0	3820.0	0.0	3820.0	156620.0	99.61	 
 <row> 1.2	0	0	0	0	4087.0	4151.0	0.0	4151.0	170191.0	99.59	 
 <row> 1.2	0	0	0	0	4421.0	4496.0	0.0	4496.0	184336.0	99.57	 
 <row> 1.2	0	0	0	0	4753.0	4827.0	0.0	4827.0	197907.0	99.55	 
 <row> 1.3	0	0	0	0	5084.0	5163.0	0.0	5163.0	211683.0	99.52	 
 <row> 1.3	0	0	0	0	5404.0	5494.0	0.0	5494.0	225254.0	99.5	 
 <row> 1.3	0	0	0	0	5755.0	5845.0	0.0	5845.0	239645.0	99.48	 
 <row> 1.3	0	0	0	0	6083.0	6179.0	0.0	6179.0	253339.0	99.46	 
 <row> 1.3	0	0	0	0	6417.0	6523.0	0.0	6523.0	267443.0	99.44	 
 <row> 1.4	0	0	0	0	6744.0	6856.0	0.0	6856.0	281096.0	99.41	 
 <row> 1.4	0	0	0	0	7082.0	7190.0	0.0	7190.0	294790.0	99.39	 
 <row> 1.4	0	0	0	0	7422.0	7543.0	0.0	7543.0	309263.0	99.37	 
 <row> 1.4	0	0	0	0	7756.0	7882.0	0.0	7882.0	323162.0	99.35	 
 <row> 1.4	0	0	0	0	8085.0	8214.0	0.0	8214.0	336774.0	99.33	 
 <row> 1.4	0	0	0	0	8431.0	8567.0	0.0	8567.0	351247.0	99.3	 
 <row> 1.4	0	0	0	0	8734.0	8871.0	0.0	8871.0	363711.0	99.28	 
 <row> 1.5	0	0	0	0	9088.0	9225.0	0.0	9225.0	378225.0	99.26	 
 <row> 1.5	0	0	0	0	9423.0	9557.0	0.0	9557.0	391837.0	99.24	 
 <row> 1.5	0	0	0	0	9731.0	9856.0	0.0	9856.0	404096.0	99.22	 
 <row> 1.5	0	0	0	0	10068.0	10189.0	0.0	10189.0	417749.0	99.19	 
 <row> 1.5	0	0	0	0	10409.0	10519.0	0.0	10519.0	431279.0	99.17	 
